 CMD1E	 Autosomal dominant 
 CDCD2	 Autosomal dominant 
SCN5A	 Autosomal dominant 
 LQT3	 Autosomal dominant 
 VF1	 Autosomal dominant 
 HB1	 Autosomal dominant 
 SSS1	 Autosomal dominant 
 CMD1E	 Autosomal dominant 
 CDCD2	 Autosomal dominant 
MYC	 Isolated cases 
COL1A1	 Autosomal dominant 
 OI1	 Autosomal dominant 
 OI2	 Autosomal dominant 
 OI3	 Autosomal dominant 
 OI4	 Autosomal dominant 
 EDSC	 Autosomal dominant 
SOX9	 Autosomal dominant 
 CMD1	 Autosomal dominant 
 SRA1	 Autosomal dominant 
 SRXX2	 Autosomal dominant 
 SRXY10	 Autosomal dominant 
SOX9	 Autosomal dominant 
 CMD1	 Autosomal dominant 
 SRA1	 Autosomal dominant 
 SRXX2	 Autosomal dominant 
 SRXY10	 Autosomal dominant 
SOX9	 Autosomal dominant 
 CMD1	 Autosomal dominant 
 SRA1	 Autosomal dominant 
 SRXX2	 Autosomal dominant 
 SRXY10	 Autosomal dominant 
PIEZO2	 Autosomal dominant 
 FAM38B	 Autosomal dominant 
 DA5	 Autosomal dominant 
 DA3	 Autosomal dominant 
 MWKS	 Autosomal dominant 
RAD54L	 Autosomal dominant 
 HR54	 Autosomal dominant 
 HRAD54	 Autosomal dominant 
CASP8	 Autosomal dominant 
 MCH5	 Autosomal dominant 
 ALPS2B	 Autosomal dominant 
BARD1	 Autosomal dominant 
PIK3CA	 None 
 CLOVE	 None 
 MCAP	 None 
 MCM	 None 
 MCMTC	 None 
 CWS5	 None 
ESR1	 Autosomal dominant 
 ESR	 Autosomal dominant 
 ESTRR	 Autosomal dominant 
RB1CC1	 None 
 CC1	 None 
 KIAA0203	 None 
SLC22A1L	 None 
 BWSCR1A	 None 
 IMPT1	 None 
TSG101	 None 
ATM	 Autosomal dominant 
 ATA	 Autosomal dominant 
 AT1	 Autosomal dominant 
KRAS	 None 
 KRAS2	 None 
 RASK2	 None 
 NS	 None 
 CFC2	 None 
BRCA2	 Autosomal dominant 
 FANCD1	 Autosomal dominant 
 BROVCA2	 Autosomal dominant 
 GLM3	 Autosomal dominant 
 PNCA2	 Autosomal dominant 
XRCC3	 Autosomal dominant 
 CMM6	 Autosomal dominant 
AKT1	 None 
 CWS6	 None 
RAD51A	 Autosomal dominant 
 RECA	 Autosomal dominant 
 MRMV2	 Autosomal dominant 
PALB2	 Autosomal dominant 
 FANCN	 Autosomal dominant 
 PNCA3	 Autosomal dominant 
CDH1	 Autosomal dominant 
 UVO	 Autosomal dominant 
 LCAM	 Autosomal dominant 
 ECAD	 Autosomal dominant 
TP53	 Autosomal dominant 
 P53	 Autosomal dominant 
 LFS1 	 Autosomal dominant 
 BCC7	 Autosomal dominant 
PHB	 Autosomal dominant 
BRIP1	 Autosomal dominant 
 BACH1	 Autosomal dominant 
 FANCJ	 Autosomal dominant 
CHEK2	 Autosomal dominant 
 RAD53	 Autosomal dominant 
 CHK2	 Autosomal dominant 
 CDS1	 Autosomal dominant 
 LFS2	 Autosomal dominant 
PLA2G2A	 Autosomal dominant 
 PLA2B	 Autosomal dominant 
 PLA2L	 Autosomal dominant 
 MOM1	 Autosomal dominant 
NRAS	 None 
 ALPS4	 None 
 NS6	 None 
 CMNS	 None 
 NCMS	 None 
ODC1	 Autosomal dominant 
PIK3CA	 None 
 CLOVE	 None 
 MCAP	 None 
 MCM	 None 
 MCMTC	 None 
 CWS5	 None 
FGFR3	 None 
 ACH	 None 
TLR2	 Autosomal dominant 
 TIL4	 Autosomal dominant 
APC	 None 
 GS	 None 
 FPC	 None 
 BTPS2	 None 
MCC	 None 
PTPN12	 None 
 PTPG1	 None 
PDGFRL	 None 
 PDGRL	 None 
 PRLTS	 None 
RAD54B	 None 
TLR4	 Autosomal dominant 
 ARMD10	 Autosomal dominant 
PTPRJ	 None 
 DEP1	 None 
CCND1	 Autosomal dominant 
 PRAD1	 Autosomal dominant 
 BCL1	 Autosomal dominant 
MLH3	 None 
 HNPCC7	 None 
AKT1	 None 
 CWS6	 None 
BUB1B	 None 
 BUBR1	 None 
 MVA1	 None 
TP53	 Autosomal dominant 
 P53	 Autosomal dominant 
 LFS1 	 Autosomal dominant 
 BCC7	 Autosomal dominant 
FLCN	 None 
 BHD	 None 
AXIN2	 None 
 ODCRCS	 None 
DCC	 None 
 MRMV1	 None 
BAX	 None 
AURKA	 Autosomal dominant 
 STK15	 Autosomal dominant 
 AURORA2	 Autosomal dominant 
 BTAK	 Autosomal dominant 
 ARK1	 Autosomal dominant 
 STK6	 Autosomal dominant 
 AIK	 Autosomal dominant 
EP300	 None 
 RSTS2	 None 
CASP8	 None 
 MCH5	 None 
 ALPS2B	 None 
PIK3CA	 None 
 CLOVE	 None 
 MCAP	 None 
 MCM	 None 
 MCMTC	 None 
 CWS5	 None 
APC	 None 
 GS	 None 
 FPC	 None 
 BTPS2	 None 
IGF2R	 None 
 MPRI	 None 
MET	 Autosomal dominant; Somatic mutation 
PDGFRL	 None 
 PDGRL	 None 
 PRLTS	 None 
AXIN1	 None 
 AXIN	 None 
TP53	 Autosomal dominant; Somatic mutation 
 P53	 Autosomal dominant; Somatic mutation 
 LFS1 	 Autosomal dominant; Somatic mutation 
 BCC7	 Autosomal dominant; Somatic mutation 
SDHD	 Autosomal dominant 
 PGL1	 Autosomal dominant 
 CWS3	 Autosomal dominant 
AKAP10	 Autosomal dominant 
BRAF	 Autosomal dominant 
 NS7	 Autosomal dominant 
TNNT2	 Autosomal dominant 
 CMH2	 Autosomal dominant 
 CMD1D	 Autosomal dominant 
 RCM3	 Autosomal dominant 
 LVNC6	 Autosomal dominant 
TPM1	 Autosomal dominant 
 CMH3	 Autosomal dominant 
 CMD1Y 	 Autosomal dominant 
 LVNC9	 Autosomal dominant 
MYBPC3	 Autosomal dominant 
 CMH4	 Autosomal dominant 
 CMD1MM	 Autosomal dominant 
 LVNC10	 Autosomal dominant 
LMNA	 Autosomal dominant 
 LMN1	 Autosomal dominant 
 EMD2	 Autosomal dominant 
 FPLD2	 Autosomal dominant 
 CMD1A	 Autosomal dominant 
 HGPS	 Autosomal dominant 
 LGMD1B	 Autosomal dominant 
TNNI3	 Autosomal dominant 
 CMH7	 Autosomal dominant 
 CMD2A	 Autosomal dominant 
 RCM1	 Autosomal dominant 
 CMD1FF	 Autosomal dominant 
BCMO1	 Autosomal dominant 
 BCDO	 Autosomal dominant 
 BCO1	 Autosomal dominant 
SDHB	 Autosomal dominant 
 SDH2	 Autosomal dominant 
 SDHIP	 Autosomal dominant 
 PGL4	 Autosomal dominant 
 CWS2	 Autosomal dominant 
TTR	 Autosomal dominant 
 PALB	 Autosomal dominant 
CRYGD	 Autosomal dominant 
 CRYG4	 Autosomal dominant 
 CTRCT4	 Autosomal dominant 
 CACA	 Autosomal dominant 
 CCA3	 Autosomal dominant 
 PCC	 Autosomal dominant 
CRYBA2	 Autosomal dominant 
 CTRCT42	 Autosomal dominant 
CRYGS	 Autosomal dominant 
 CRYG8	 Autosomal dominant 
 CTRCT20	 Autosomal dominant 
GJA8	 Autosomal dominant 
 CX50	 Autosomal dominant 
 CTRCT1	 Autosomal dominant 
 CZP1	 Autosomal dominant 
 CAE1	 Autosomal dominant 
VIM	 Autosomal dominant 
 CTRCT30	 Autosomal dominant 
WFS1	 Autosomal dominant 
 WFRS	 Autosomal dominant 
 WFS	 Autosomal dominant 
 DFNA6	 Autosomal dominant 
 DFNA14	 Autosomal dominant 
 DFNA38	 Autosomal dominant 
 WFSL	 Autosomal dominant 
 CTRCT41	 Autosomal dominant 
EPHA2	 Autosomal dominant 
 ECK	 Autosomal dominant 
 ARCC2	 Autosomal dominant 
 CTPP1	 Autosomal dominant 
 CTPA	 Autosomal dominant 
 ARCC2	 Autosomal dominant 
 CTRCT6	 Autosomal dominant 
GCNT2	 Autosomal dominant 
 Ii	 Autosomal dominant 
 CTRCT13	 Autosomal dominant 
HSF4	 Autosomal dominant 
 CTM	 Autosomal dominant 
 CTRCT5	 Autosomal dominant 
CCM1	 Autosomal dominant 
 CAM	 Autosomal dominant 
 KRIT1	 Autosomal dominant 
CCM1	 Autosomal dominant 
 CAM	 Autosomal dominant 
 KRIT1	 Autosomal dominant 
CCM1	 Autosomal dominant 
 CAM	 Autosomal dominant 
 KRIT1	 Autosomal dominant 
ITGB2	 Autosomal recessive 
 CD18	 Autosomal recessive 
 LCAMB	 Autosomal recessive 
 LAD	 Autosomal recessive 
RYR1	 Autosomal dominant; Autosomal recessive 
 MHS	 Autosomal dominant; Autosomal recessive 
 CCO	 Autosomal dominant; Autosomal recessive 
RYR1	 Autosomal dominant; Autosomal recessive 
 MHS	 Autosomal dominant; Autosomal recessive 
 CCO	 Autosomal dominant; Autosomal recessive 
BEAN	 Autosomal dominant 
 SCA31	 Autosomal dominant 
ITM2B	 Autosomal dominant 
 BRI	 Autosomal dominant 
 ABRI	 Autosomal dominant 
 FBD	 Autosomal dominant 
 RDGCA	 Autosomal dominant 
ITPR1	 Autosomal dominant 
 SCA15	 Autosomal dominant 
 SCA16	 Autosomal dominant 
 SCA29	 Autosomal dominant 
NSD1	 Isolated cases 
 ARA267	 Isolated cases 
 STO	 Isolated cases 
 SOTOS1	 Isolated cases 
SNRPB	 Autosomal dominant; Autosomal recessive 
 CCMS	 Autosomal dominant; Autosomal recessive 
ABCC11	 Autosomal dominant 
 MRP8	 Autosomal dominant 
 EWWD	 Autosomal dominant 
 WW	 Autosomal dominant 
ABCC11	 Autosomal dominant 
 MRP8	 Autosomal dominant 
 EWWD	 Autosomal dominant 
 WW	 Autosomal dominant 
ABCC11	 Autosomal dominant 
 MRP8	 Autosomal dominant 
 EWWD	 Autosomal dominant 
 WW	 Autosomal dominant 
GDF6	 Autosomal dominant 
 MCOP4	 Autosomal dominant 
 KFS1	 Autosomal dominant 
 MCOPCB6	 Autosomal dominant 
 LCA17	 Autosomal dominant 
MPZ	 Autosomal dominant 
 CMT1B	 Autosomal dominant 
 CMTDID	 Autosomal dominant 
 CHM	 Autosomal dominant 
 DSS	 Autosomal dominant 
KIF1B	 Autosomal dominant 
 CMT2A	 Autosomal dominant 
 CMT2A1	 Autosomal dominant 
 NBLST1	 Autosomal dominant 
PMP22	 Autosomal dominant 
 CMT1A	 Autosomal dominant 
 CMT1E	 Autosomal dominant 
 DSS	 Autosomal dominant 
PMP22	 Autosomal dominant 
 CMT1A	 Autosomal dominant 
 CMT1E	 Autosomal dominant 
 DSS	 Autosomal dominant 
SH3BP2	 Autosomal dominant 
 CRPM	 Autosomal dominant 
JAG1	 Autosomal dominant 
 AGS	 Autosomal dominant 
 AHD	 Autosomal dominant 
ANKH	 Autosomal dominant 
 HANK	 Autosomal dominant 
 ANK	 Autosomal dominant 
 CMDJ	 Autosomal dominant 
 CCAL2	 Autosomal dominant 
 CPPDD	 Autosomal dominant 
NKX2-1	 Autosomal dominant 
 TITF1	 Autosomal dominant 
 NKX2A	 Autosomal dominant 
 TTF1	 Autosomal dominant 
MR1	 Autosomal dominant 
 TAHCCP2	 Autosomal dominant 
 KIPP1184	 Autosomal dominant 
 BRP17	 Autosomal dominant 
 PNKD	 Autosomal dominant 
 FPD1	 Autosomal dominant 
 PDC	 Autosomal dominant 
 DYT8	 Autosomal dominant 
IRF6	 Autosomal dominant 
 VWS	 Autosomal dominant 
 LPS	 Autosomal dominant 
 PIT	 Autosomal dominant 
 PPS1	 Autosomal dominant 
 OFC6	 Autosomal dominant 
IRF6	 Autosomal dominant 
 VWS	 Autosomal dominant 
 LPS	 Autosomal dominant 
 PIT	 Autosomal dominant 
 PPS1	 Autosomal dominant 
 OFC6	 Autosomal dominant 
RUNX2	 Autosomal dominant 
